Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE
sample404,0,0.052284987129174,0.0743145869838838,0.0699306143511125,0.146397600215182,0.113120871814119,0.0403773979503696,0,0,0,0,0.0461977152299012,0.302350294362509,0,0,0.0972161433595883,0,0.0166234409258834,0.0264475120479884,0,0.0147388356302886,0,0,0.623939666741158,0.80176606810957
sample405,0,0.00956179620205865,0,0.307500847975624,0.339577468771944,0.101018323394689,0,0,0.0376144966771385,0,0.0157362191252086,0.0328118412511021,0.125775898502117,0,0,0.0229724549590479,0,0.00343416006692311,0.00399649307414655,0,0,0,0,0.767514240420405,0.648314431196977
sample406,0,0.0400315404254374,0,0.161396402421562,0.133891777378356,0,0.00774595533930495,0,0,0,0,0.0292585614457629,0.301483963656849,0,0,0.10134793497551,0.143231582993718,0.0343995739549437,0.0397361297697941,0,0.0074765776387618,0,0,0.579226329689997,0.828059986754141
sample407,0.0062696253444841,0.0214508872599181,0,0.157578980728747,0,0,0,0.00348170771198658,0.00947367951535705,0.00960665988189491,0.00480052538102015,0.0416323858743773,0.440416666934371,0,0,0.140236279127866,0.0851197806449524,0.0305105979292458,0.0494222236657793,0,0,0,0,0.629605383835378,0.78778448082708
sample408,0,0.0223278604525899,0.00920904400806195,0.215368370153924,0,0.570125645176203,0,0,0,0,0,0.0945570025215731,0.0125368763828595,0.0181537100768753,0.0016757913488875,0,0.00647525323778912,0,0.0480197666149469,0,0,0.00155068002628932,0,0.786296771000579,0.624149404904893
sample409,0.000741452665250829,0.139007971610772,0.0633087549579281,0.420966422468169,0,0,0.0756838052195593,0,0.00534012101450437,0,0.103846880261816,0.0444876160069016,0.0343637099622446,0,0,0.0516788644604925,0,0.0147060212642382,0.0458683801081234,0,0,0,0,0.712327278017483,0.714860436152653
sample410,0.0727463053866665,0.0657736987123512,0,0.045322173434625,0.171580860748494,0.211466193342973,0,0,0.0357529407665904,0.0137314571551941,0,0.0232487998748988,0.114356832612929,0,0,0.076965089295312,0.107351941574745,0.0378162474618482,0.0111484716644718,0,0.0127389879689006,0,0,0.645210059460445,0.785411682037451
sample411,0,0.0237027707040253,0.00137928779999155,0.142282973486374,0.440614944288073,0.251240766842308,0.00150268928767478,0,0.0388774035148925,0,0,0.024654552049459,0.050154257950104,0,0,0.00885321912666864,0.0143451713351743,0.00191557443594787,0.000476389179307273,0,0,0,0,0.764063082929524,0.645847319488599
sample412,0,0.015320394312714,0.00165841438327221,0.229994796070839,0,0,0,0,0.0207837069819618,0,0.00283419145396353,0.0459777879987096,0.503974724821869,0,0,0.0695912773436689,0.0123834844395393,0.0542253338752686,0.0432558883181942,0,0,0,0,0.663777589327592,0.759001431628174
sample413,0.236889237886343,0.271522198674268,0.0440398231356227,0.147687325656551,0,0.228828643537204,0,0,0,0.0511527373542395,0,0.00458099053547265,0,0.0102782848912101,0,0,0.00230033613645297,0.00235199756411214,0.000368424628524301,0,0,0,0,0.761614086411585,0.652604098294572
sample414,0,0.0587851803039353,0,0.268392992376655,0,0.0183744417815217,0,0,0.000312588476000965,0,0.049964550661744,0.0157590798661729,0.317804569479686,0,0,0.100238266672889,0.122110679025668,0.0430257970578903,0.00523185429783654,0,0,0,0,0.625951554810089,0.796847767394004
sample415,0,0.0247787401922809,0.026181501626598,0.427553397137842,0.310973505786863,0,0.000559646177899869,0,0.0477391733018889,0,0.0286070082645069,0.0280220767758772,0.054858300753812,0,0,0.0411230821649267,0,0,0.0096035678175052,0,0,0,0,0.75055132520203,0.664173662541926
sample416,0,0.0358757561231069,0.0149695168524655,0.369069445208807,0.00901671694333375,0.174673145583251,0,0,0.0337634886957747,0,0.0349733924317064,0.0854612741404564,0.164686187952687,0,0,0.0261661655072265,0.00697282250837071,0.0125041080230612,0.0318679800297526,0,0,0,0,0.577065131931398,0.816136456412443
sample417,0.00203650202206304,0.0603094247343424,0.00588476056904499,0.118593997763743,0,0.299421363304693,0,0,0,0.0825300340489525,0,0.0423030873523443,0.180266115036319,0,0,0.0828718121058669,0.0814246893593466,0.00880625216009306,0.0355519615431919,0,0,0,0,0.51134021209714,0.858876244349464
sample418,0.10586356778534,0.145680325566626,0.0212064152893159,0.130437046107123,0.0777544347369399,0.348117586688325,0,0,0.0527660029986368,0,0,0.078075445684769,0.0175351344504633,0.00187941877815346,0,0,0.0017741692336302,0,0.0189104526806782,0,0,0,0,0.704959496989314,0.713455263772297
sample419,0,0.026199043126325,0,0.22685320776637,0.209024280160422,0.0441364554652867,0,0,0.0383227999387073,0,0.0148952050594048,0.0153441170287207,0.160819841834689,0,0,0.152637357905237,0.0503379407789166,0.0216125966031919,0.0210197596241565,0,0.0187973947085721,0,0,0.618768570064991,0.796427361252254
sample420,0.0228918612100722,0.00482667693463666,0.00314204724721281,0.464783997815517,0,0.118357416709095,0,0.00417274880914496,0.0716874127933637,0,0.0646211314405794,0.0702961002277507,0.13841803470447,0.00107581858331622,0,0.0215129673671063,0,0.00477965519798435,0.00943413095975095,0,0,0,0,0.753317086651273,0.665235551136785
sample421,0,0.0321614098791703,0.0455429928170808,0.170501126629962,0.399559525351261,0.133800783546642,0.108695454375643,0,0.0104986181788972,0,0.00674325676899614,0,0.0351208564935366,0,0,0.0357175362265059,0,0.00308505443669943,0.0185733852956056,0,0,0,0,0.767577553103838,0.656049146531249
sample422,0.0897809655085729,0.152749866809999,0.0230979374128601,0.27858605476842,0,0.0564803834732446,0,0.0125101287032082,0,0,0.0869262512625847,0.0423609321966306,0.138651126257961,0,0,0.083867788258695,0,0.011289348625805,0.023699216722019,0,0,0,0,0.645571392195583,0.774423464414823
sample423,0,0.00309842611920948,0,0.489419978593014,0,0.156630724473596,0,0,0.0411756037193712,0,0.0834060839425545,0.0459726454179134,0.125043215457704,0,0,0.0154998070420363,0,0.0119698993507761,0.0254285237117455,0,0.00235509217207963,0,0,0.72248946834525,0.693442194293474
sample424,0.0491167193201427,0.203214622648353,0.19750154110783,0.250784073363342,0.0225172727313624,0,0.0614637762409246,0,0,0.0111641308437376,0.00843083944299163,0.0297548686371313,0.0132649192351897,0,0,0.115147261616516,0,0.00931401967181845,0.02832595514066,0,0,0,0,0.633962762801776,0.777141908254649
sample425,0.0189527069105964,0.0559150430373266,0.0884222034977021,0.0719826763496691,0.0722181264369735,0.0119235091900168,0.0138952724409603,0,0,0,0.00420524049997964,0.010067262911955,0.348791564633077,0,0,0.234836751091969,0,0.0252216091545306,0.0286663542791751,0,0.0149016795660682,0,0,0.567035136930455,0.831015514466111
sample426,0,0.00570797914999561,0.00858880028995557,0.625575902933186,0,0.0963793360439127,0.0329463620189735,0,0.0541860608892254,0,0.0206429799311231,0.0895234383826444,0.0339595765505882,0.00339610327960226,0,0.00846832809389153,0,0,0.0206251324369015,0,0,0,0,0.787743706914964,0.618183793494164
sample427,0.08405895607046,0.0721173621706007,0.017013602495917,0.382371619431041,0.0282315949031943,0.127957656548393,0,0,0.0281525946718688,0,0,0.0786848741844586,0.124548268940151,0,0,0.00843045261260199,0,0.022772934721803,0.023017105961167,0,0.00264297728834333,0,0,0.613982247822567,0.789642669670398
sample428,0.0120831244607468,0.0563906887893554,0.0152254157559794,0.300401479348816,0,0.336694979300305,0,0,0,0.169531548103364,0,0.0576376508147915,0,0.0175541408541501,0,0,0,0.0118771572042895,0.022603815368202,0,0,0,0,0.701759927351173,0.712578033812581
sample429,0,0.0303575726320666,0,0.209124495096765,0.127919046920679,0.368980549143887,0,0,0,0.0255601434205695,0,0.0863133083143228,0.0654168517434923,0,0,0.0213933128378243,0.0175537679124366,0.00307618314614402,0.0443047688318119,0,0,0,0,0.675602199601067,0.737142162715011
sample430,0,0.128279579825089,0.090535908492693,0.363332195459711,0,0.0433495889440398,0.0178749752474863,0,0.0137654902796303,0.0249008568131804,0.171491571952827,0.0253784068244189,0.0335129192382317,0,0,0.067029624305431,0,0,0.0205488826172613,0,0,0,0,0.68934867404451,0.729443996458247
sample431,0,0.0224964638983393,0.00348809860870462,0.00557324178566664,0.0368179971543338,0.0183620953837758,0,0,0,0,0.0188020423225247,0,0.62782339202091,0,0,0.160241247346019,0.0371230547115158,0.0321853361316407,0.0370870306365698,0,0,0,0,0.698005142856154,0.720032645367334
sample432,0.0187675223321597,0.0993453596820854,0.0433652552803924,0.299284974121746,0.0322273833690696,0.0598311462710789,0.143180618969726,0,0,0,0.0905355350267598,0.0530072380110577,0.0544187293934992,0,0,0.0517243959030655,0,0,0.0543118416393606,0,0,0,0,0.707157503445037,0.726694402343266
sample433,0,0.0487718191819293,0.00871748526391901,0.0522181199479402,0.11619571448501,0.0219813426137298,0.0110126453900811,0,0.00528151480803099,0,0,0.0124395403792239,0.378479958565164,0,0,0.166687204984152,0.103266953706258,0.0338621121838906,0.0410855884906722,0,0,0,0,0.646341430274894,0.786076129169382
sample434,0.00012581290495784,0.0400129269447261,0.0438809245298292,0.197649559233877,0.00850811992176308,0,0.0655505274803124,0,0,0,0.0332063021429771,0.0918771583247902,0.235171686166711,0,0.00664784004287017,0.173957462217877,0.00939132692357986,0,0.0915855376448756,0,0,0.00243481552085309,0,0.56955997513584,0.831855566502795
sample435,0,0.0124221373331319,0.0036939833876426,0.0889702125956838,0.181527255155651,0.296509393491634,0,0,0.0399315428412278,0,0,0.0363114452410317,0.275296333039333,0,0,0.0353881323738759,0.01183026529937,0.00974850713260936,0.00837079210880819,0,0,0,0,0.711944650038138,0.718799650495792
sample436,0.113669567001902,0.139521812863567,0.0286407639173584,0.339550958253404,0.0543654569576081,0.0582254101501271,0,0,0.0667237189501841,0,0.00418890354891195,0.072266319274683,0.0694691947621352,0.00344180063362814,0,0.0297067853511276,0,0.00250392469746432,0.0177253836378992,0,0,0,0,0.713954727050406,0.71199147019254
sample437,0,0.0645907970397521,0.0369811788949683,0.0818658901607929,0.22085550203992,0.358459518785293,0.0752753661704137,0,0,0,0,0.0275352386659037,0.0375682547836502,0,0,0.0666746166518311,0,0,0.0301936368074749,0,0,0,0,0.725360697071746,0.702119135419798
sample438,0.266758612720111,0.389588149389215,0.0338931838773346,0.00259306435807137,0.00166503605423158,0.0114671615119952,0,0,0.0330649738482364,0.0103232225429092,0,0.0379997692463228,0.126785347293205,0.0209971069129162,0,0.0205643658945024,0,0.043643851275251,0,0,0.000656155075697702,0,0,0.759872266507096,0.650510886538057
sample439,0,0.177212936639606,0.12511572771126,0.0695159437225668,0.182359185624522,0,0.0618316010674058,0,0,0,0.02299890578077,0,0.142332045666857,0,0,0.181319801199099,0,0.0108491104874621,0.0251508651212033,0,0.00131387697924739,0,0,0.527000850725126,0.854565917744813
sample440,0,0.000947533771194847,0.00124496096631197,0.497528481854273,0.0188655399636213,0.289168621594996,0,0,0,0,0,0.089407275442094,0.078709954430131,0.00946122538226561,0,0,0,0.00534477727399687,0.00932162932111507,0,0,0,0,0.761628397775904,0.64908099035382
sample441,0.0704423749521524,0.135020000849506,0.0020059906967167,0.0689492385170796,0.170259792518955,0.0821114461003052,0,0,0.0358392669021045,0,0,0.0241183457535264,0.323858779455169,0,0,0.0566376002033871,0,0.0246654591777232,0.00609170487337455,0,0,0,0,0.648887128992516,0.777031690909135
sample442,0,0.0360376291275445,0,0.233433411772413,0.00867913756883548,0.498792806164872,0,0,0,0.0264459557070469,0,0.0787494553186181,0.0738791266985261,0,0,0.00383757845014096,0.00208965445340277,0,0.0375804874940964,0,0.00047475724450363,0,0,0.703989321358226,0.710317640450296
sample443,0,0,2.54855940945004e-05,0.511751417142304,0.0755027112729338,0.0337557777732406,0,0.0138922977360692,0.10915390327408,0,0.00416409109301781,0.0978892614466876,0.114482577125362,0.00603115341939746,0.000291968760604841,0.0116048734752594,0,0,0.021454481886949,0,0,0,0,0.780886602802108,0.631776715283749
sample444,0.000724107247474956,0.00723566818030596,0.00644187916467797,0.167574447346588,0,0.435665745564277,0,0,0,0.110138617092475,0,0.053992718964076,0.157712575755437,0.00703274672586622,0,0.015370989715174,0,0.00368645387706207,0.0344240503665854,0,0,0,0,0.708996507601251,0.711341481867585
sample445,0.307250474009592,0.191360014672899,0.0717635972093294,0.181339085114569,0.0246489882414301,0.108100226040761,0,0,0.0645150645593314,0,0,0.0326651006230265,0.00316119745045593,0.0017228208084074,0,0,0,0.00448364557573837,0.00738169779231475,0,0,0.00160808790214519,0,0.735085617105918,0.679093260386083
sample446,0,0.114375386099485,0.0668539774646683,0.020799247600447,0.283664089958169,0.186997232993648,0.0926555337030441,0,0,0,0.0140351138599327,0,0.0535381801827535,0,0,0.116591512416304,0,0.028573519113212,0.021052424095,0,0.000863782513336467,0,0,0.668725004110394,0.764676617695175
sample447,0,0.0038552385449283,0,0.463343114635882,0,0,0,0,0.0188586787241171,0,0.0075385723230313,0.0540765992923859,0.38842620206579,0,0,0.0211586436442782,0,0,0.0427429507695876,0,0,0,0,0.697185270781803,0.727172127178969
sample448,0,0.0105021188865284,0.0342034881797337,0.195442716942571,0,0.358582041670927,0.000925824735598901,0,0,0.106501640786591,0,0.0743008208686797,0.127617117448466,0,0,0.0727755019096455,0,0,0.0168580032711112,0,0.00229072530014781,0,0,0.694871730652737,0.726166733130401
sample449,0,0.084650859317399,0.0264549976404191,0.169501652277898,0.307080978600153,0.0342013924565907,0,0,0.0362839571399511,0,0,0.0321713574025807,0.1422585813646,0,0,0.108640831835306,0,0.0324311640615152,0.0232006749615077,0,0.00312355294208059,0,0,0.602595445558165,0.803122892906001
sample450,0.046317473646031,0.183218913770541,0.0384360050953116,0,0.0382699878098623,2.79833528790913e-05,0,0,0,0.00478964561400405,0.0179104099753712,0,0.441646558346631,0,0,0.18252540003784,0,0.0195228882079968,0.0273347341435322,0,0,0,0,0.703435826916063,0.730799313941708
sample451,0.0764769605736685,0.141944237654193,0.00824618790750233,0.146383697432872,0,0.163548698187059,0,0,0.0138387782285883,0.00480388120698066,0,0.0280640685428134,0.11062144755648,0,0,0.0764871979837407,0.181889127628577,0.0246934442759626,0.0230022728215628,0,0,0,0,0.583680721529517,0.826570223161649
sample452,0.110976320412423,0.126340494971754,0.0133645054315428,0.260703349624337,0.253988162111443,0,0.0018164366021385,0,0.0355896089070628,0,0,0.0135335290449979,0.148135860669997,0,0,0.00173278188408055,0,0.0257954024146732,0.00802354792554976,0,0,0,0,0.694973137991099,0.730508636749574
sample453,0.00957363800298716,0.0785433921827069,0.00249334880455629,0.301223297176655,0.32120705904162,0.0454809248720461,0.00306896706584546,0,0.0675854873550894,0,0,0.0277414132313269,0.0666942702144624,0,0,0.0226412564687586,0.0304000788953486,0.0109495363837906,0.00937336504456247,0,0.0030239652602442,0,0,0.744147454607885,0.677206889414905
sample454,0,0.145766448282345,0.0656153432553467,0.0957069609459444,0.0590020306643725,0.0652516567915695,0.0163235203349272,0,0,0,0.0843412310947863,0.0299606738583128,0.0995809160510271,0,0,0.231255891163877,0.0479193849494281,0.0151557428849942,0.0441201997230686,0,0,0,0,0.554986434593319,0.844903798927588
sample455,0,0.0622144883504607,0.0863319132560718,0.377301231863213,0,0.173269054994222,0.0833864410787205,0,0,0.0387228347817617,0.00689388880059249,0.0434026148715912,0.0350858824285927,0,0,0.0546979684961665,0,0.00395319667650071,0.0347404844021064,0,0,0,0,0.694729240972291,0.727670421793136
sample456,0.0417185332660434,0.0565750874564697,0.0143944402778387,0.365465755428245,0.402056067822059,0.014955294449061,0,0,0.00850006637932127,0,0,0.0188182939079975,0.0511521610054023,0,0,0.00632754796550855,0.00326054166730848,0.010204876574011,0.00657133380073405,0,0,0,0,0.750147949260161,0.664230484569422
sample457,0.000185375678981046,0.00893156391054411,0.0054425437689865,0.280970845588424,0,0.0500013586182474,0.0355343822680348,0,0.00417777955448007,0,0.164721903583994,0.017201350567692,0.209115345644625,0,0,0.118350934178865,0.0521876529718842,0.0170857682623687,0.036093195402874,0,0,0,0,0.642853907092768,0.77736445005382
sample458,0,0.0219997095818544,0.0173196011144963,0.217902459025463,0,0.3798271235769,0,0,0,0.0290791148729039,0,0.0820921958442429,0.206435948847855,0,0,0.0244476818911684,0,0.00227633327457955,0.0186198319705372,0,0,0,0,0.725299388583725,0.702161012748215
sample459,0.102808686846448,0.0578251876797251,0.0107190825214779,0.32733115295065,0.277272822855658,0.0079361641293276,0,0,0.0255278918452768,0,0,0.0340356423286968,0.115021466732904,0,0,0.00434372964230981,0,0.0201640373333731,0.0170141351341527,0,0,0,0,0.728761678858767,0.697263871375306
sample460,0,0,0,0.508640175652753,0,0,0,0,0.0888044164029892,0,0.0430725023464659,0.0874556504383814,0.207688728043714,0,0,0.0161711703892758,0,0.013504479468649,0.0346628772577717,0,0,0,0,0.700975878184342,0.716796413808714
sample461,0.0760481437833066,0.18748421556699,0.0584400647576188,0.0421641178755751,0,0.187686844871229,0,0,0,0.0909624809533757,0,0.0278519087431619,0.200392951983814,0,0,0.0992971738603852,0,0.0105828453859854,0.0190892522185581,0,0,0,0,0.710681407111234,0.740297374732633
sample462,0.0860123919735351,0,0.0161542888218896,0.353716145579055,0.390995454540899,0.0338887291228703,0.0346101083325976,0,0,0,0,0.0331598122564349,0.0261661292389571,0,0,0.00982667172661847,0,0,0.0154702684071423,0,0,0,0,0.768155028694729,0.645028923254734
sample463,0.0345222537037483,0.0105475778898783,0,0.551238425572847,0,0,0,0.0342923044246577,0.0541194806865741,0,0.0590355010654941,0.126973236711213,0.0516825444094385,0.00869104744184205,0,0.00990319272063147,0,0.0128543545795319,0.046140080794143,0,0,0,0,0.59979595974704,0.808596228709029
sample464,0,0.0553450576839816,0.0278352136171011,0.014465833926918,0.159221959412416,0.0431480600802465,0.0244594621133079,0,0.0042736932291543,0,0,0.0118457149418796,0.365401985210698,0,0,0.182057646628047,0.0545958817478516,0.0244144274555153,0.0329350639528832,0,0,0,0,0.67579300122889,0.769971098825728
sample465,0.237227477673331,0.203833205575042,0.00445068276380538,0.0955823928250342,0.00466107762811779,0.0632035069271796,0,0,0.0352760771300209,0,0,0.0613965979516943,0.19719071074537,0.00719258859038163,0,0.0338352884675426,0,0.0293393788380709,0.0179309183775626,0,0.00873801813003762,0.000142078376808838,0,0.721168195114347,0.710976074905026
sample466,0.00484797216742835,0,0.0061694498702537,0.29603738748412,0,0.480423207554957,0,0,0,0.00764281119437401,0,0.0934871243190731,0.0217975294799591,0.0162244217034356,0.000241521638623421,0.0100348298649466,0.00791151056032825,0.00416630179192857,0.0489258634194807,0,0,0.00209006895109192,0,0.742565439625514,0.670902221235474
sample467,0,0.121746332603337,0.00160890699925831,0.0304530586432934,0.0384914333847302,0,0.0129899544655336,0,0,0,0.0162044864948092,0,0.244854866321416,0,0,0.147486786368501,0.324620291453364,0.032049716337889,0.0206040905623564,0,0.00889007636551161,0,0,0.540536290562024,0.850398694211757
sample468,0,0,0.0134903210939071,0.305732755101198,0,0.418951046272112,0,0,0,0.04330871235879,0,0.0973923675895261,0.0204705444139043,0.0112963604601392,0,0.012396659640026,0.0125295615273972,0.00819871200804596,0.0509473325078468,0,0,0.00528562702710681,0,0.769923530164228,0.643415168076023
sample469,0,0.0840858975345316,0.0478331528750411,0.0569456941917171,0.125833536660128,0.0188699780731068,0.111890680192421,0,0,0.0206213224445851,0,0.0571033783702974,0.209618437683294,0,0.00738320883597924,0.16698075369975,0.00634086066662813,0,0.0828889580091768,0,0,0.00360414076334296,0,0.323121255710874,0.947919998663848
sample470,0.0834656489685979,0.0942632248884833,0.00913652564304162,0.175889225715336,0.378644794052674,0.116311015627269,0.0137776728123202,0,0.0788359543762081,0,0,0.0144900986837264,0.0245982168749931,0,0,0,0.00859277439198987,0.00162348275300259,0.000371365212358289,0,0,0,0,0.685380720397937,0.727418901895952
sample471,0,0.104496537268524,0.00052709908548628,0.0228633398608177,0,0.075103977007734,0.00259327629806754,0,0,0,0.0246624560225361,0,0.268038607877748,0,0,0.154726901597408,0.267465052501364,0.0232713188293739,0.0321514527044046,0,0.0240999809465356,0,0,0.554959213242573,0.843229440756453
sample472,0,0.154989571506066,0.117306108160286,0.154532427194086,0.177888570696492,0,0.0231097495410188,0,0,0,0.0302827566685863,0,0.0886928840111263,0,0,0.232586272777083,0,0.00876148137661721,0.0109807555186916,0,0.000869422549947898,0,0,0.533016885650431,0.849899540891269
sample473,0,0.0649125421450301,0.0340009052979709,0.30336725541228,0,0.0174103093874455,0.00657505346055848,0,0.0353007259809139,0,0,0.0852926200368418,0.281264940396777,0,0,0.102975732859944,0,0,0.0686198107863142,0,0.000280104235925181,0,0,0.553609260422484,0.83526252440863
sample474,0.0471769170273329,0.0445074354616048,0.00248421433505176,0.399819260222429,0.228594333690087,0,0,0,0.0403312977984967,0,0,0.0373765653788348,0.137766705565914,0,0,0.0221400032377894,0.00750917453716579,0.0202473267747222,0.0120467659705726,0,0,0,0,0.629496580165679,0.776699094068817
sample475,0,0.0394742226802077,0.0265296653912583,0.218072551678333,0,0.485787345194081,0,0,0,0.0155328319014199,0,0.110132019865484,0.00114134064716513,0.0103253184162051,0,0.0129001857342246,0.00456258281113856,0,0.0736702660819243,0,0,0.00187166959855791,0,0.752322183021713,0.66481661960869
sample476,0,0.097947259730874,0.0867713064343494,0.283032351073871,0.202848303430005,0,0.072513544858637,0,0,0,0.019364224390798,0.0270475309276044,0.100390052505507,0,0,0.0601909065851604,0,0.00851243892853354,0.0360933917963964,0,0.00528868933826353,0,0,0.596108524834517,0.807099352318828
sample477,0.0298502918368806,0.0639432017752075,0.00333474559132879,0.500349357864534,0,0,0,0,0.0171952391874072,0,0.077890392077862,0.0650183681922563,0.114034794493587,0,0,0.0440749764619924,0.0529765718718921,0.0124076633078994,0.0189243973391527,0,0,0,0,0.654554570552313,0.758147102523705
sample478,0,0.021982549387063,0.00238151026701976,0.437147109379005,0.169401305894456,0.190303005081747,0,0,0,0,0,0.0485780082767662,0.0563144548603396,0,0,0.0174379283429595,0.0257207468786163,0.00675959743463261,0.0239737841973959,0,0,0,0,0.769962124026058,0.643157015772998
sample479,0.0384392678822748,0.0112936464861113,0.104659413781798,0.102016970051227,0.00790112764042973,0.0325473976962341,0.153908812277635,0,0,0.00180863747596549,0.0133876037461108,0.0259792335207665,0.166747261412445,0,0,0.227263173766739,0.0102288815557548,0.00690078843957204,0.0660073576162648,0,0.0250033162427716,0.00590711040789987,0,0.540556653108636,0.857166708562829
sample480,0.0436510336278068,0.0583733165466634,0.0213855532879229,0.490407993894097,0,0,0,0.0190776688588774,0.0503564208305083,0,0,0.175948285779687,0.0285691928716433,0.00282964925496935,0,0,0,0.0354165191729912,0.0728543682736481,0,0,0.00112999760118501,0,0.739048152954934,0.678770036257241
sample481,0.0927148502140811,0.115553179562467,0.0196018556120975,0.310378228810611,0,0.193287772758582,0.0592036673590653,0,0,0,0.0648962476168238,0.0487712305558557,0.0358242224499318,0.000907206876231198,0,0.0301652336738219,0,0,0.0286963045104324,0,0,0,0,0.733796293793105,0.694909946186738
sample482,0.0554640716475153,0.163940938169371,0,0.135006051702084,0,0.0858551293933505,0,0,0.0305437777402475,0,0,0.0912204745579521,0.220620456687109,0,0,0.111582202896789,0.0419892675322271,0.0320683114250574,0.0317093182482962,0,0,0,0,0.491909207706302,0.870620995454924
sample483,0.148807921613506,0.249095114119459,0.0282137746077319,0.0961240373547594,0,0.207640303949581,0,0,0,0.0624065826604313,0,0.0339212305527598,0.0860333249352181,0,0,0.033777967616493,0.000366729121287759,0.0301835390409491,0.0137562272914562,0,0.00967324713636718,0,0,0.652041914456156,0.762967309493712
sample484,0.0303215192112947,0.0164865986374878,0.0176872986502428,0.34472081842441,0.170929220054382,0.171181926541128,0,0,0,0,0,0.0600312943592974,0.143264164900543,0,0,0.01374214425041,0,0.00637440285242672,0.0252606121183777,0,0,0,0,0.712834169167169,0.707702449689129
sample485,0.0452580357011092,0.0163851911612204,0.0213024281137922,0.233591766536783,0,0.371608404386377,0.0113767531141569,0,0,0,0,0.0608682954766022,0.17411155729953,0,0,0.0243224205484286,0,0.0159230475409599,0.0252521001210408,0,0,0,0,0.72601217775035,0.70650216813908
sample486,0.00336575471420413,0.0442702951749259,0.102580688331022,0.110009241339266,0.183416610105844,0.0716678895955054,0.185243271264428,0,0,0,0,0.0278576396770711,0.0425305700421177,0,0.0075262907461241,0.121165318264365,0.0132458808925601,0,0.0642033637940876,0,0.0229171860584792,0,0,0.583325414209468,0.826692577498262
sample487,0.0110956860514764,0,0.00504607238488131,0.621713078424651,0,0,0.0389247012490335,0,0.0182124798411408,0,0.133925793125938,0.051816727901808,0.0485865789978974,0,0,0.0553155474501112,0.00295814913166481,0.00120920485931448,0.011195980582083,0,0,0,0,0.683229299270212,0.732826610992716
sample488,0,0.0668854227387163,0.0563835821202229,0.280271621554026,0.182678260466878,0.233986265213761,0.0846378003919408,0,0,0,0,0.0178616664258261,0.0182056320597614,0,0,0.0383978117892846,0,0,0.0206919372395825,0,0,0,0,0.741848357224368,0.680920038640983
sample489,0.00694313523771875,0.0161153337381302,0.00366138464852933,0.121977255142309,0.0230936701731952,0.364619675178578,0,0,0,0,0,0.065869661976921,0.297612864143234,0,0,0.035691312879853,0,0.0287652875281611,0.0333000881119365,0,0.00235033124143332,0,0,0.700291926934228,0.735444952838717
sample490,0.222178706264203,0.301267591425403,0.0699754525033768,0.0241222211386383,0,0.0768294196103921,0.0236787761243066,0,0,0.0224389526510562,0,0.00625920857850485,0.132637459826036,0,0,0.0871583501087125,0,0.0162641921041857,0.0171896696651849,0,0,0,0,0.782621534943846,0.640343350712452
sample491,0.192901336859446,0.0466482484406882,0.0256530517733663,0.548001649147204,0,0,0,0,0.029522385406002,0,0,0.0801815867147181,0.0318860176751822,0.00486496840632352,0,0.00975241730507521,0,0.00506895692952945,0.0255193813424653,0,0,0,0,0.744109482275942,0.675191346403497
sample492,0,0.0751553364550624,0.00242932488918432,0.0406506494305049,0.143661880496598,0.215874202041731,0,0,0.00494222069004778,0.0382941247961847,0,0.0206624293570858,0.16967712981014,0,0,0.134987267367206,0.0770637702829657,0.0436195187108346,0.0329821456724548,0,0,0,0,0.572000235290678,0.831063652388285
sample493,0,0.00833954354875884,0.00144211226393473,0.524358811832418,0,0.211289513794826,0,0,0.0623004020560697,0,0.0470062760525134,0.0604894810570422,0.062920019499348,0.00735857185536227,0,0.00321203680398185,0,0,0.0112832312357448,0,0,0,0,0.786287874182569,0.620793300340081
sample494,0,0.0714806934234664,0.00792083662378023,0.213445756152174,0,0,0.0173741424080204,0,0,0,0.053609366334728,0.0347009202517963,0.261990109509248,0,0,0.152322852789706,0.110675495091382,0.0317507720498304,0.0447290553658691,0,0,0,0,0.544804411423786,0.846434238867668
sample495,0.117830891223081,0.136906369962246,0.0225218781559237,0.0674352421089019,0.28169374112225,0.0800574567631134,0.0233122788309679,0,0,0,0,0.0110735232397232,0.132718403935657,0,0,0.106291253326624,0,0.00658010005649743,0.0135788612750151,0,0,0,0,0.602293408005204,0.803267719849789
sample496,0.248672080890741,0.29096634151359,0.0379092573359982,0.139418588276848,0.144174586049398,0.0214844361789351,0,0,0.00634036191406551,0,0,0.0148846905652713,0.0426027859878545,0.0196342184637049,0,0.0104847661209509,0,0.014777596481755,0.00440451699319029,0,0.0042457732276974,0,0,0.751694467539797,0.663992627360642
sample497,0,0.0156632945750975,0.0117513783644662,0.254455978681307,0,0.342952492475575,0,0,0,0.120340889537038,0,0.0401104105807214,0.174159054237625,0,0,0.0149791338943751,0,0,0.0255873676537957,0,0,0,0,0.571649356673051,0.820912189414918
